"","gmean","variance","residual_variance"
"KRT15",0.157435829580065,0.381870574804249,1.00451613075804
"KRT19",1.59160323918614,20.5441302006329,1.22997388735363
"KRT14",0.00157729350896618,0.00226962292811564,0.0562499696738156
"KRT16",0.00157729350896618,0.00226962292811564,0.0566070991298378
"KRT17",0.0528418781601396,0.121975370556805,1.06660720869041
"EIF1",2.69651919289102,63.7171276049458,0.943827921180548
"HAP1",0.00220890729229084,0.00317457558878819,0.0796107135690366
"JUP",0.592929395012587,3.29219833152713,0.908712993175992
"P3H4",0.153510887351365,0.298842926783249,0.942418332455129
"FKBP10",0.112531239883735,0.235536377896976,1.72411482576668
"NT5C3B",0.166023123425581,0.316607226131822,0.753830124245422
"ACLY",0.299883568486445,0.908233993365329,0.868593817108349
"TTC25",0.00473934801541631,0.00677783474248573,0.169774654630665
"CNP",0.272380609658113,0.728315997717547,0.916146358248743
"DNAJC7",0.22289424626961,0.426711041208659,1.03948060618642
"NKIRAS2",0.127631851606504,0.22301310753792,0.809061943124965
"ZNF385C",0.0089189862951724,0.0148396512435754,0.270911764899673
"C17orf113",0.0139658720171323,0.0196176523285255,0.375420651135985
"DHX58",0.0800174194750627,0.138532652570591,1.03609798141376
"KAT2A",0.179886014593035,0.367681397078083,0.916205939734095
"HSPB9",0.015166690974745,0.0245259963892927,0.356218240283361
"RAB5C",0.689030246570673,2.35045791763236,0.983367094910767
"HCRT",0.00365837366014698,0.00633963407140561,0.153044192178243
"GHDC",0.166604612429515,0.307954935260919,0.920834934405703
"STAT5B",0.180299292922154,0.37083114543338,1.17657485859431
"STAT5A",0.061922008969219,0.099259279488857,1.00632324520818
"STAT3",0.681590124731819,2.77996740184242,1.11922240067548
"CAVIN1",0.723902353982658,1.93310095042787,3.11855657556284
"ATP6V0A1",0.479614393954015,1.31938415219757,0.895496154172305
"AC107993.1",0.00442269385600746,0.00632887560356039,0.158947708707471
"NAGLU",0.312884174679496,0.750794574918458,0.913016310595827
"HSD17B1",0.0182384294435949,0.029762059932114,0.392477052775567
"AC067852.2",0.0780600447103317,0.124115064296328,0.854532510188185
"COASY",0.388250272000404,1.0867293885342,0.980233886824033
"MLX",0.279794462363685,0.751944075828996,0.750756623419789
"PSMC3IP",0.0106966889382905,0.0183998765258921,0.371934748470875
"AC067852.5",0.00918300255677296,0.0130198150288348,0.30816851127225
"RETREG3",0.340755801237327,0.760545470871236,1.04658668309992
"TUBG1",0.169441152679982,0.380930864016691,0.768561607115523
"TUBG2",0.100408742426612,0.183973524238207,0.744714343284966
"PLEKHH3",0.224683893373974,0.492097284686849,0.913401109402318
"CCR10",0.0117310519187122,0.0165502476309647,0.377195678295712
"AC100793.2",0.0105103476633286,0.0170492750240928,0.373291799981279
"CNTNAP1",0.0387968511216339,0.055155354344621,0.861726794150898
"EZH1",0.057133424948062,0.0980146075166103,0.851335740118777
"AC100793.4",0.00157729350896618,0.00226962292811564,0.0566147087401395
"RAMP2",0.206570354199105,0.547141744055226,2.95654634151615
"VPS25",0.184839556499826,0.568837022039548,0.761270098372804
"WNK4",0.0147923946715212,0.021835965640764,0.382633668391748
"COA3",0.993000855515664,7.06680553365936,0.829592936231976
"CNTD1",0.00220890729229084,0.00317457558878819,0.0783596289786164
"BECN1",0.595799503450538,1.71335096894487,0.98063796231407
"PSME3",0.22246730816762,0.479222708973927,0.940345683851528
"AOC2",0.00157729350896618,0.00226962292811564,0.0570356743714705
"AOC3",0.263454151534863,0.586805318489963,2.90398750589477
"AARSD1",0.154184196397138,0.308755613540937,0.858440190139299
"RUNDC1",0.136431819158934,0.236923806461784,0.971552419553121
"RPL27",4.13154730036204,108.372328227612,0.685263364130821
"IFI35",0.296580657135853,0.732883794892289,1.09071299328179
"VAT1",0.542813415956667,1.44491519637721,1.04316751246425
"RND2",0.00727617775604772,0.010354611513795,0.250505830321874
"BRCA1",0.0308330906893579,0.0493826087712132,0.763982661170445
"NBR2",0.0224742228620842,0.0407232835174894,0.55260687091752
"AC060780.1",0.02408696481689,0.0428398051724231,0.664361771210775
"NBR1",0.42352302972479,1.16149908490954,1.13509555785701
"TMEM106A",0.0293443790569539,0.0463975477313908,0.661575409541656
"LINC00910",0.0162600601809075,0.0249182666784182,0.377312890061972
"ARL4D",0.0283163794175299,0.0397624695814666,0.615687530134079
"DHX8",0.183467749678086,0.369558335929848,0.979809170656994
"ETV4",0.155365526868914,0.392763523497529,0.745259726598976
"MEOX1",0.00460791254852922,0.00768775284985606,0.192161422518174
"LINC02594",0.0028409193833383,0.00407787310056147,0.101077123309408
"DUSP3",0.260928013698956,0.659708420694161,1.01607830509062
"MPP3",0.0398663802655819,0.0661658186097495,0.684463623850365
"CD300LG",0.00315707487274586,0.00452890117561088,0.113901756674997
"MPP2",0.00555834977455705,0.00903214754328318,0.220033413216778
"NAGS",0.0891322017429177,0.151748188956764,0.751955224623808
"TMEM101",0.236603696949395,0.53577087111728,0.959817749992352
"LSM12",0.170538551296448,0.352306305165596,0.833480672394387
"G6PC3",0.331526907934692,0.892370632527561,0.962534308994963
"HDAC5",0.148057992241473,0.332425897949311,0.813179635476877
"C17orf53",0.0119176182953644,0.0178996077710896,0.337777456125013
"ASB16-AS1",0.054088196221632,0.0936822552727871,0.480511937864266
"TMUB2",0.266396230851544,0.529518959937535,0.971745079647888
"ATXN7L3",0.267818358276946,0.510922534479853,1.31873032050056
"UBTF",0.382196553701756,0.799017751885735,1.21933688732306
"AC003102.1",0.0213983747069317,0.0318003758015576,0.536541911492244
"SLC4A1",0.00365837366014698,0.00633963407140561,0.15952298577965
"RUNDC3A-AS1",0.00220890729229084,0.00317457558878819,0.0788978025029997
"SLC25A39",0.566551240276001,2.4594900237969,0.769599494489969
"GRN",3.02716822180792,92.2662633896376,0.8955692031442
"FAM171A2",0.0412029891034702,0.0655488618575489,0.848241126698231
"ITGA2B",0.00714441043254333,0.0112645296211654,0.245363387080559
"GPATCH8",0.172308071753077,0.289778917623654,1.114580114847
"AC103703.1",0.0028409193833383,0.00407787310056147,0.102343810087747
"FZD2",0.0295341933863291,0.0445777115166501,0.738915615105328
"MEIOC",0.00239371775563235,0.00453634934565757,0.108244735977138
"CCDC43",0.105137736494015,0.183544426886074,0.794781698521838
"DBF4B",0.00157729350896618,0.00226962292811564,0.0563960878690124
"GJC1",0.0672092848334134,0.125927866128247,1.39666884710609
"HIGD1B",0.0764781684798321,0.165133791892336,1.59807013774047
"EFTUD2",0.242242466893488,0.522230097972398,0.967678999546195
"KIF18B",0.0172215212449269,0.0293784791747097,0.388664976690714
"C1QL1",0.00524143749814088,0.00858442976603229,0.172761523003537
"DCAKD",0.105393921485703,0.171365013710839,0.972379640130362
"NMT1",0.274692538884954,0.601131046000315,1.34024560743852
"PLCD3",0.0160726931919981,0.0235746995594408,0.504322351599171
"ACBD4",0.0446579936080011,0.0824264151833429,0.633243695514424
"AC142472.1",0.0136463100217679,0.0191806930191199,0.402693778280902
"HEXIM1",0.228536303912697,0.444186517074306,1.15807774743144
"AC138150.1",0.0039747868600768,0.00678942078478057,0.16561559785891
"HEXIM2",0.0282676386558163,0.0536768925903535,0.601963571982067
"AC138150.2",0.0042912998123883,0.00723879371093073,0.17104122979053
"AC008105.3",0.0174635960984451,0.0298100592501927,0.527269371289688
"FMNL1",0.0708586959283861,0.130811382955525,1.16371445583252
"AC008105.1",0.0028409193833383,0.00407787310056147,0.101605823366326
"MAP3K14-AS1",0.0174635960984451,0.0298100592501927,0.404856408599184
"MAP3K14",0.0519524111856933,0.082560896031408,0.838082268300129
"ARHGAP27",0.25572956720534,0.592205655561034,0.892150591775891
"PLEKHM1",0.305189720175098,0.571538225043143,1.12622857408077
"AC091132.4",0.0124775238712458,0.0219452054681154,0.428787218351809
"MAPT",0.00410613949348293,0.00587950267741024,0.147151401558287
"KANSL1",0.312377569852652,0.605495259860442,1.05087080748022
"KANSL1-AS1",0.107177452128221,0.259819481185303,0.629640333550506
"ARL17B",0.0286161879442028,0.0455645940478363,0.639591898690416
"LRRC37A",0.01013776817381,0.0143468306588196,0.289443212550353
"LRRC37A2",0.010828921015634,0.0174899584185218,0.330116428894282
"ARL17A",0.0371363636149353,0.058489651802188,0.823803734312459
"FAM215B",0.00664137046900826,0.00946290004431661,0.238241320056781
"NSF",0.246677793056081,0.626750268237569,0.933684457124628
"WNT3",0.0512894479676738,0.0786704685436883,0.674320127918803
"GOSR2",0.208068751191483,0.430783948862518,1.08886365481597
"RPRML",0.00664137046900826,0.0126387169947792,0.295779748590516
"AC005670.3",0.0293995143696753,0.0454876296240205,0.586277378872586
"CDC27",0.177654143018417,0.309957251641802,1.08408061968623
"AC002558.3",0.00624636930314382,0.0121926543664276,0.306228372183309
"MYL4",0.00220890729229084,0.00317457558878819,0.0793274744237643
"EFCAB13",0.00378968489639098,0.00542971596403527,0.136022850900198
"NPEPPS",0.363195044737253,1.25071574845212,0.888068831504773
"KPNB1",0.592643402176488,2.09654855937909,0.970675136418639
"TBKBP1",0.0275095250840503,0.0452219782256887,0.561784049369013
"TBX21",0.00561221102371956,0.0112992877480499,0.278921286419257
"OSBPL7",0.147570786432937,0.27717247603241,0.936410963053839
"MRPL10",0.201968609780244,0.525633911683737,0.874360017681447
"LRRC46",0.00220890729229084,0.00317457558878819,0.0794419642435941
"SCRN2",0.1083835504115,0.218251657941962,0.922917211831078
"SP6",0.00600696325128491,0.00856953342593891,0.213902384255044
"AC018521.5",0.054138701877172,0.0945921733801574,0.75975816137582
"SP2",0.109135658919029,0.207628084732036,0.83291459407118
"SP2-AS1",0.0124232949114273,0.0196871685822946,0.317236828093756
"PNPO",0.298220801649146,0.725731068924126,0.993589276989727
"PRR15L",1.15446024849062,8.85727733799086,0.863625942206542
"CDK5RAP3",0.606741566811107,1.97336286118969,1.01968449263707
"COPZ2",0.116866446606374,0.219739636802401,1.28363874712065
"AC004477.1",0.0028409193833383,0.00407787310056147,0.101754759106775
"NFE2L1",0.727605195866011,2.37783449421341,0.90076999138288
"CBX1",0.29087842584862,0.719357090513068,0.897401909839108
"SNX11",0.0870479939535571,0.15279176033775,0.864971046099478
"SKAP1",0.0262391370670485,0.041306309717255,0.53731296319183
"HOXB2",0.0175967135078576,0.0289001411428224,0.538206896842587
"HOXB-AS1",0.00727617775604772,0.010354611513795,0.251059886614664
"HOXB3",0.0458951606148654,0.0808771958136321,0.860716862017803
"HOXB-AS3",0.00950115745044377,0.0134625673593879,0.327740203588949
"HOXB4",0.0156195910563748,0.0240505548679791,0.543132581321036
"HOXB5",0.0293995143696753,0.0454876296240205,0.73488879320948
"HOXB6",0.0218540549527415,0.0313170723229725,0.578806481700785
"HOXB7",0.12689506431712,0.250756713387381,1.11863380760035
"HOXB8",0.0306982417568211,0.0471485715444319,0.673594353007469
"HOXB9",0.00220890729229084,0.00317457558878819,0.0792242995473563
"CALCOCO2",0.405069149359826,1.11270860565706,1.10324752817441
"ATP5MC1",0.346847979542557,1.22729125365529,0.761268042418182
"UBE2Z",0.662158900021421,1.88207436501246,1.1877944018373
"SNF8",0.207373432455769,0.490068899710801,0.75570838775307
"GNGT2",0.00905098579105391,0.0139297331362051,0.324136957571661
"ABI3",0.0294546526356385,0.0477233219997013,0.775319418019299
"ZNF652",0.186823667259494,0.361895824100706,0.984780495565634
"PHB",0.463492519384316,1.85579018670494,0.860045246515049
"NGFR",0.0206758048516211,0.0372598844457796,0.697602682274111
"NXPH3",0.00815124462433059,0.0148628233281651,0.344281874726654
"SPOP",0.3491613084947,0.786609100587941,1.31815470418973
"SLC35B1",0.256954017853118,0.669260284991817,0.876849940642995
"FAM117A",0.050490003398697,0.0903636817297628,0.579602398295082
"KAT7",0.19078530119385,0.380374733986541,0.933781936425789
"FLJ45513",0.0107747803560649,0.0152294388093521,0.315940197500184
"DLX4",0.0272407143501354,0.0470418144404293,0.627004756328801
"DLX3",0.0326249323499472,0.0550001841353149,0.539679027335967
"ITGA3",1.00958846785964,5.99413332472657,1.00390339264284
"AC002401.4",0.00252486353365411,0.00362643123828724,0.0904995335716246
"PDK2",0.172812405271291,0.366120177878853,0.789582332826426
"SAMD14",0.0117852437995563,0.0188095258784599,0.427000100357985
"PPP1R9B",0.45369491983483,0.900579757280688,1.36324797650052
"SGCA",0.0519838252951641,0.0963160109587408,1.23237662186922
"COL1A1",3.68650038866986,433.73443963486,27.6887702952645
"AC015909.1",0.0028409193833383,0.00407787310056147,0.102062791655547
"TMEM92",0.197392541764545,0.52580646095649,0.803449673427296
"TMEM92-AS1",0.00207780284623849,0.00408449369615852,0.0994978685938911
"XYLT2",0.227901780643877,0.481438539562814,1.04733482803798
"MRPL27",0.360005142624396,1.10202668844844,0.89808217468772
"EME1",0.00378968489639098,0.00542971596403527,0.135928640940502
"LRRC59",0.562000392850674,2.10080394719911,0.911559809889221
"ACSF2",0.406507548738502,1.20747994890556,0.984992867454571
"CHAD",0.0442728237352927,0.0735672307000328,0.676857787920271
"AC021491.4",0.00505610200317164,0.00722638009418625,0.179429908533364
"RSAD1",0.109115638428798,0.232218218141175,0.892371104760386
"MYCBPAP",0.00746192263994328,0.0117097646750674,0.238720785321286
"EPN3",0.0866136597011187,0.166206328379058,0.740593325135778
"SPATA20",0.30765053406383,0.81913029373514,0.862716690354719
"CACNA1G",0.00315707487274586,0.00452890117561088,0.112627843253672
"ABCC3",1.27037525175158,10.5450860491223,1.06008681725763
"ANKRD40",0.233900447013251,0.565409622456394,0.942856413467848
"LUC7L3",0.740534871578681,1.4532538365317,1.58006339512178
"TOB1",0.691546590744748,3.18169190148056,1.20797986296778
"TOB1-AS1",0.0137549018676075,0.0236938702801878,0.454108350506754
"SPAG9",0.450116453306175,1.23947728742611,1.09254816684214
"NME1",0.401684262399859,1.0178197468367,1.06579006122033
"NME2",0.815212972728392,8.92601401662846,0.931554389762947
"MBTD1",0.0610887864397485,0.107821364744749,0.755617551636216
"AC006141.1",0.00918300255677296,0.0130198150288348,0.312602115493035
"UTP18",0.171536076318978,0.347512166378878,0.816844891444894
"CA10",0.0429263824190786,0.0822704173995874,0.618842372552452
"TOM1L1",0.164313460271417,0.385765967738665,0.939228095818609
"COX11",0.170785121730831,0.396758225365902,0.723822767276683
"AC007485.1",0.00777953494619776,0.0121545859417446,0.272202421026509
"STXBP4",0.0593042904805361,0.101563246756632,0.710648088550076
"HLF",0.29816064421521,0.919966102550549,0.98007319690109
"AC007638.2",0.0039747868600768,0.00678942078478057,0.153459223074812
"MMD",0.0566364276959161,0.0892183186914726,0.686701010670163
"TMEM100",0.0709657470773621,0.161322811551781,2.35427472740295
"PCTP",0.122573563060177,0.226843949665266,0.978555091728335
"ANKFN1",0.0119176182953644,0.0178996077710896,0.311452007132296
"NOG",0.0033420601811609,0.00588943357080582,0.14390522650195
"C17orf67",0.0146842124206803,0.0322398178343122,0.467062937712423
"DGKE",0.0303734063793748,0.0467339567451663,0.723959194344694
"TRIM25",0.0771819921604473,0.13139440915529,0.954279352955749
"AC015912.3",0.0398663802655819,0.069296946539932,0.886886371694094
"COIL",0.0757991965040732,0.137969074370392,0.782347940262512
"SCPEP1",1.7917501476327,14.9636442406406,0.972552621968197
"AC007114.1",0.037821392821499,0.0731484780285191,0.612535503578103
"AKAP1",0.547606141649067,2.09525381915266,0.914640464479387
"MSI2",0.58476798554632,1.53041811957707,1.2379732707165
"MRPS23",0.303945207853926,0.959631332134179,0.90679260877285
"CUEDC1",0.493064888351967,1.45575145622069,1.13106200831574
"VEZF1",0.287473278359183,0.667085833125405,0.929254344792982
"AC015813.1",0.0175422103608867,0.0266487248525987,0.461742268154538
"SRSF1",0.529708711753371,1.48450842698373,1.0276715410811
"DYNLL2",2.44088529785602,13.9630152840588,1.17087423464258
"MKS1",0.0677107071692891,0.120104638513412,0.715711079319282
"TSPOAP1",0.0359650441684343,0.0590904708526209,0.648788314445053
"TSPOAP1-AS1",0.00801936282852767,0.0157727414355355,0.361651747064976
"AC004687.1",0.0196564624617424,0.0305710139566293,0.618754621754652
"SUPT4H1",0.460821329801514,1.48540593147437,0.962665990427271
"RNF43",0.294100930300917,0.72806979431879,1.03742232586806
"MTMR4",0.0990878170459879,0.188203257250277,0.715802326696762
"SEPTIN4-AS1",0.00347333003328942,0.00497951546343549,0.122970317790407
"SEPTIN4",0.0619165549794967,0.121878544346198,1.17965513212154
"RAD51C",0.0539752839361332,0.0923899977696871,0.672202487709388
"TRIM37",0.085794571899213,0.146545642179152,0.88234989338648
"SKA2",0.186727797686931,0.396869534129376,0.842027942306151
"PRR11",0.00955522989028146,0.0157247421174568,0.322565881196896
"SMG8",0.0382287887362862,0.0672859406273262,0.642947983630123
"GDPD1",0.0243000851477468,0.0356250111205317,0.451541658451107
"YPEL2",0.066872395104683,0.104808166173639,0.942576629361174
"DHX40",0.225956701172313,0.497961477236947,0.965927072996833
"AC091271.1",0.01013776817381,0.0143468306588196,0.328746717663751
"CLTC",1.46047341325939,12.9720495005381,0.758495517406065
"PTRH2",0.083942837152627,0.167243692951673,0.672998448552772
"VMP1",1.03694015539931,5.39460446286075,0.944421341025595
"TUBD1",0.0183171035734875,0.0266015531089696,0.446934206993856
"RPS6KB1",0.188046303465879,0.345813983608232,1.15811107082225
"RNFT1",0.0934297396898552,0.205260808018866,0.842565119668092
"RNFT1-DT",0.00992759451622094,0.0184280140571796,0.342498089259379
"HEATR6",0.0639580424609303,0.11078904672113,0.865926507006297
"AC025048.4",0.00714441043254333,0.0112645296211654,0.238169882359494
"AC025048.2",0.00410613949348293,0.00587950267741024,0.146393720618308
"CA4",0.0490598787126981,0.0919315215245907,1.39533280645868
"USP32",0.0907073828105464,0.163523745800577,0.72148938101526
"APPBP2",0.186733892705585,0.422108072119806,1.05961962423636
"PPM1D",0.0522341727613678,0.0967000055033699,0.784211093711573
"BCAS3",0.111413313107197,0.192773950935593,1.21569266785874
"AC005856.1",0.00302584639169012,0.00543881928298122,0.129894596851317
"TBX2-AS1",0.0130617483905238,0.0205631561372301,0.392983348749262
"TBX2",0.265470481403956,0.644862562642213,2.4800395567024
"C17orf82",0.00905098579105391,0.0139297331362051,0.312027244911798
"TBX4",0.0642687885906088,0.127922734339085,1.7379231030573
"BRIP1",0.00828314367457184,0.0139529052207948,0.265779587728875
"INTS2",0.0519838252951641,0.0869722816351713,0.777792250368649
"MED13",0.2362502505205,0.568635921448285,0.920346237442223
"METTL2A",0.0569129307683143,0.0905080934712239,0.639239540015928
"TLK2",0.094722980657185,0.154594631276273,1.02472061332482
"AC080038.1",0.0028409193833383,0.00407787310056147,0.102162925174634
"MRC2",0.22209731365743,0.791343654014293,2.02688795042915
"AC005972.3",0.00157729350896618,0.00226962292811564,0.0564713633277814
"TANC2",0.330608555231578,0.856985617997428,0.940125659542661
"CYB561",0.431840397207861,1.5866741479397,0.984507596042315
"ACE",0.237824190850985,0.616398139447123,2.37199053709233
"KCNH6",0.00189305062785561,0.00272230615206432,0.0682841498001767
"DCAF7",0.433569256667791,1.34497606447798,0.969101080140141
"TACO1",0.10450787050721,0.191419211561546,0.75449332031724
"MAP3K3",0.127252151173085,0.258317433559219,0.947388679726009
"STRADA",0.123548217440233,0.213524552685665,0.894862510421221
"LIMD2",0.109557288897337,0.238891364715785,1.10376141185907
"CCDC47",1.02808455805177,5.0535833766776,0.901618694680303
"DDX42",0.478905818324078,1.27859011106463,1.01167091050499
"FTSJ3",0.129821807137731,0.250897814831045,0.848719574488488
"PSMC5",0.804772842978704,2.27794749950449,1.07603790988792
"SMARCD2",0.587306494882604,1.61693440769048,1.05892942424887
"CSH2",0.00189305062785561,0.00272230615206432,0.0680336444132053
"CSH1",0.01946846928108,0.0292319984971248,0.673325358213659
"CD79B",0.0089189862951724,0.0148396512435754,0.32653713990385
"PRR29",0.0110934370733844,0.0156701222037811,0.349618505992717
"ICAM2",0.117531651652696,0.220333421470012,1.19737662439786
"ERN1",0.181092225632609,0.327554380951555,0.952096196280467
"SNHG25",1.26877334856416,6.25723869026413,0.921335336380243
"TEX2",0.0672917426934485,0.132113571352021,0.616421891430977
"PECAM1",0.53161622301252,1.89433570805822,2.91674117625829
"MILR1",0.0304285968104263,0.0521123630933243,0.566813620442909
"POLG2",0.0609128489041466,0.126967713424209,0.948256710375939
"DDX5",1.9900777299249,20.9707311744399,0.977329837514721
"CEP95",0.0944179540841867,0.182771886137342,0.9782367252655
"SMURF2",0.420841742047537,1.06352916641321,1.24037741748718
"LRRC37A3",0.021319462521207,0.0349567447524538,0.480939682353724
"AC103810.2",0.00791138536469505,0.0112446678343742,0.263910403285007
"GNA13",0.216120804876438,0.406267055792176,0.887977975549008
"RGS9",0.014285534757567,0.0232200839077734,0.414420181694485
"AXIN2",0.187381289746448,0.377161676185841,1.30567712217647
"CEP112",0.137683925362319,0.301608680593917,1.13169563149061
"APOH",0.206837946806775,0.834467317222946,0.874874732886099
"PRKCA",0.0974033424362986,0.192057271462212,0.945422409497288
"CACNG4",0.00537295585074538,0.00767451165866195,0.193006275076955
"HELZ",0.259101640160332,0.529977436182628,1.06114701420283
"AC007448.4",0.00587536196069349,0.00947945153330925,0.21238029127041
"PSMD12",0.207816336123684,0.525955010570196,0.95499691966812
"PITPNC1",0.0542825733884373,0.0949740989886626,0.980153864024908
"NOL11",0.183302568564842,0.393239792593293,0.91022937289373
"BPTF",0.48236963486382,1.01196176109497,1.59455543523604
"C17orf58",0.0732047512429732,0.127498188646423,0.756254806878926
"KPNA2",0.289856677093851,0.630384975220357,1.17937862746059
"AC145343.1",0.0103781572603132,0.0179591931314631,0.335531702441681
"AC005332.6",0.216746239718055,0.619492026527072,0.7859136608112
"AC005332.3",0.0727195614302751,0.121519377035057,0.903598190640638
"AC005332.5",0.0708901250556131,0.1175432955918,0.701122284189238
"AC005332.4",0.0063241168672441,0.00901642362874017,0.219200250543831
"AMZ2",0.337436217814842,0.953582176694598,0.864646044285067
"ARSG",0.0106425553611582,0.0161393569167224,0.344562368757779
"SLC16A6",0.00315707487274586,0.00452890117561088,0.113124221117813
"WIPI1",0.0518462095189844,0.0972259290661112,0.629506680184766
"PRKAR1A",1.16768908125237,7.36487509211942,0.887230203612428
"FAM20A",0.209312065163875,0.4798942856398,1.01691223636243
"ABCA8",0.0600798741716091,0.102313442995224,1.35602369638509
"ABCA9",0.0142071721025261,0.0232200839077734,0.504422692173113
"ABCA6",0.018504884438705,0.031102316753293,0.557032211398907
"ABCA10",0.0152451277669528,0.0213613516939001,0.499889632313114
"ABCA5",0.0585489248314968,0.105737118493351,0.870370916945904
"MAP2K6",0.00968731262756784,0.0148148240100865,0.323815438615333
"KCNJ2",0.0168223684794819,0.0289464853120018,0.591505556682042
"SOX9",0.0366738684564341,0.0683994420493059,0.803975578926965
"LINC00511",0.120033046870639,0.221488715401698,0.899503781099504
"LINC02003",0.00189305062785561,0.00272230615206432,0.0676921221187039
"AC080037.2",0.010005626509962,0.0152567487661899,0.295522851280592
"SLC39A11",0.303810144221007,0.880295493732985,0.868901076432822
"SSTR2",0.00220890729229084,0.00317457558878819,0.0797272574862881
"COG1",0.117252486265456,0.24180028890624,0.756083822525408
"FAM104A",0.0846844886341147,0.145522760159407,0.723075775735561
"C17orf80",0.0382287887362862,0.0672859406273262,0.734933201680595
"CDC42EP4",0.428664962160504,1.47275686979896,1.02396377157691
"SDK2",0.255781515893119,0.688460839797726,1.21561942190251
"LINC00469",0.00252486353365411,0.00362643123828724,0.0902789642921082
"RPL38",4.06711535563177,133.50039330476,0.773811036714049
"AC100786.1",0.0028409193833383,0.00407787310056147,0.101420484593066
"TTYH2",0.0990810440901879,0.163467884525226,0.847451306077159
"DNAI2",0.00460791254852922,0.00768775284985606,0.183224831124406
"GPRC5C",0.35993688262779,1.22744890658794,0.907728574109792
"CD300A",0.0155411253335191,0.0272143719889221,0.415824368502217
"CD300LB",0.00157729350896618,0.00226962292811564,0.0566644944911983
"CD300C",0.00555834977455705,0.00903214754328318,0.190783591906794
"CD300E",0.00460791254852922,0.00768775284985606,0.18912146585634
"RAB37",0.0188259781475675,0.028372562431182,0.460359293108965
"CD300LF",0.230289919816513,0.607135512419615,0.87265379177164
"SLC9A3R1",0.418816003762592,0.984747802893286,1.11814888486213
"NAT9",0.109557288897337,0.194581373533589,0.808760174029787
"TMEM104",0.036914714790383,0.0674895239419355,0.666005516204101
"FDXR",0.0928627538270497,0.160633442035237,0.746044442618097
"FADS6",0.0294302549893934,0.0531033834967586,0.580591095352127
"USH1G",0.00220890729229084,0.00317457558878819,0.0785499811421928
"HID1",0.2987082833468,0.805609382377043,0.989830139878943
"CDR2L",0.074271005360898,0.130385595901189,0.762961653244497
"MRPL58",0.141529100966864,0.344217178707669,0.727262610762292
"KCTD2",0.143048714995942,0.266001462324051,1.08164474055672
"ATP5PD",0.5323632352339,3.55912295314977,1.02559921119219
"SLC16A5",0.0747187314523588,0.139992493899742,0.70014921409356
"ARMC7",0.110051730134642,0.179697033269734,0.982933156407159
"NT5C",0.247234984051004,0.772617713155251,0.887625943603165
"JPT1",0.800644308601892,5.061010857363,0.798548716853509
"SUMO2",1.46486028727879,10.4372870288878,0.815529340887398
"NUP85",0.188928970028177,0.358158084098944,1.04848843013179
"GGA3",0.191619027796277,0.355923219297711,0.959670249767553
"MRPS7",0.754811137332671,1.93229034125448,1.19611767213074
"MIF4GD",0.152141689168744,0.341821350675984,0.690050124952061
"SLC25A19",0.0443228590963891,0.074477148807403,0.615494988860729
"GRB2",0.3867821808362,1.1033834967586,0.969953058886843
"TMEM94",0.246058219654157,0.491667773547495,1.10186822332257
"CASKIN2",0.164540125356305,0.311339714759913,1.23801974583381
"TSEN54",0.091200708493979,0.184701375966658,0.641885629138565
"LLGL2",0.552858095785421,2.52516715969414,0.951973361196836
"MYO15B",0.311884968654344,0.673533051875261,1.36204190812478
"RECQL5",0.133178614192213,0.235985750823127,1.03531618583667
"SMIM5",0.0725538134178494,0.124607057306634,0.878467640631246
"SMIM6",0.0401942083966613,0.0759580932850195,0.6214070981881
"SAP30BP",0.228733259204846,0.563953091425047,0.886290412840507
"ITGB4",0.39591593752989,1.54067549109302,0.949630228025086
"GALK1",0.168888987706235,0.350503434227072,0.882540455265982
"H3F3B",4.66393731965373,124.580353134294,0.907942174321991
"UNK",0.078316597704892,0.136788539417991,0.816518290045464
"UNC13D",0.180510880722077,0.384405021556245,0.741647347094647
"WBP2",0.558340881991133,1.76752440620499,0.958219913824358
"TRIM47",0.2139406698818,0.496459015823641,0.91559829367459
"TRIM65",0.0883936576449374,0.150165039034618,0.867536473248154
"MRPL38",0.350510887703536,0.849927235516507,0.939320451790209
"FBF1",0.0334358035693234,0.0558215517765749,0.592296702830099
"ACOX1",0.304378088601667,0.866377760426292,0.949064579050749
"TEN1",0.13954527397114,0.25018775595326,1.05591252555065
"CDK3",0.0562152999125822,0.0853465116288693,0.880300155195702
"EVPL",0.332905182443611,0.851482661694603,0.933715995425311
"SRP68",0.330207606129965,0.968539343510011,0.963673602776153
"EXOC7",0.360619040585715,0.793943892935039,1.0020860955392
"FOXJ1",0.145451479416674,0.304327262660957,0.860456982534303
"RNF157-AS1",0.0138332295780166,0.0205275704358959,0.367598558259622
"RNF157",0.00637801913359093,0.0112827362590573,0.277666189576039
"UBALD2",0.389091780116298,0.992888652754307,1.13304150334602
"QRICH2",0.011279885871861,0.0170203099183557,0.359345192914275
"PRPSAP1",0.263935224619359,0.664317596591388,0.939380260619989
"SPHK1",0.0419153972793724,0.0716964986566399,0.658715813269463
"UBE2O",0.188717093503721,0.368972413219507,0.965487278077632
"RHBDF2",0.117677861226164,0.213370210050809,0.863318347069924
"CYGB",0.104139842577119,0.227302425910364,1.48402555591776
"PRCD",0.00157729350896618,0.00226962292811564,0.0565085969520434
"SNHG16",0.45773149446951,1.78908561712846,0.925443243243548
